CSN3115,64,115.03743,36.360882,11315,0,15.730373,9:01:04
CSN8400,64,114.821648,34.774475,6309,0,4.326192,9:01:04
GCR7893,64,117.573853,35.587967,7498,0,166.115326,9:01:04
AAR795,66,119.75647,38.626556,10386,0,252.487747,9:01:06
CCA1805,66,116.988098,37.328705,8869,-19,163.472855,9:01:06
CCA1849,66,117.315048,36.481594,9479,0,167.313721,9:01:06
CCA1858,66,117.114716,36.005356,8412,0,347.925415,9:01:06
CES5131,66,116.721962,37.408676,8206,-253,343.054688,9:01:06
CES5177,66,117.431625,35.210449,8412,0,320.615845,9:01:06
CHH7191,66,116.765739,38.659927,9273,409,196.829681,9:01:06
CHH7987,66,116.901062,38.923443,8740,565,199.021286,9:01:06
CSN3115,66,115.039154,36.365524,11315,0,15.730373,9:01:06
CXA8115,66,117.128677,34.745754,9776,-19,354.816986,9:01:06
AAR795,68,119.748947,38.62468,10386,0,252.487747,9:01:08
AMU006,68,114.849129,34.632027,10073,0,4.520957,9:01:08
CCA1342,68,115.529243,37.302074,9098,-273,25.274269,9:01:08
CCA1849,68,117.316689,36.475681,9479,0,167.313721,9:01:08
CCA1858,68,117.114082,36.007877,8412,0,347.955536,9:01:08
CES5101,68,117.433891,35.00193,10386,39,297.149689,9:01:08
CES5177,68,117.428055,35.214024,8412,0,320.615845,9:01:08
CHH7987,68,116.897758,38.916046,8778,507,199.021286,9:01:08
CSN3123,68,115.342072,36.983414,8100,-39,25.040651,9:01:08
CSN461,68,117.052429,35.59454,9174,39,330.239014,9:01:08
CXA8115,68,117.128265,34.749069,9784,-19,354.816986,9:01:08
GCR7893,68,117.576096,35.580528,7498,0,166.085281,9:01:08
AAR795,70,119.746521,38.624065,10386,0,252.487747,9:01:10
CCA1805,70,116.991776,37.318817,8869,0,163.472855,9:01:10
CCA1849,70,117.317215,36.473831,9479,19,167.313721,9:01:10
CCA422,70,120.335266,38.699528,9174,0,281.663971,9:01:10
CDG4937,70,117.161011,36.949905,9479,19,159.650589,9:01:10
CES2125,70,115.056786,33.044548,8869,0,110.52977,9:01:10
CES5131,70,116.718575,37.417557,8191,-273,343.054688,9:01:10
CHH7703,70,114.671082,38.531754,9784,0,175.107697,9:01:10
CHH7793,70,116.855843,37.680588,9479,0,163.324432,9:01:10
CHH7927,70,113.625168,38.117752,10088,0,65.099388,9:01:10
CSZ9608,70,119.90625,37.706635,7802,0,237.68541,9:01:10
CXA8115,70,117.127472,34.75618,9784,-19,354.805573,9:01:10
GCR7893,70,117.578316,35.573135,7498,0,166.085281,9:01:10
ZH9531,70,114.553009,38.409554,10088,0,64.751205,9:01:10
AMU006,72,114.849411,34.63496,10081,0,4.520957,9:01:12
CCA1805,72,116.993523,37.314056,8869,0,163.472855,9:01:12
CCA1849,72,117.319145,36.467068,9479,0,167.287094,9:01:12
CCA1858,72,117.111908,36.016159,8412,0,348.096497,9:01:12
CDG4937,72,117.161903,36.947906,9479,19,159.650589,9:01:12
CES5131,72,116.716942,37.42186,8176,-273,343.054688,9:01:12
CES5173,72,117.17025,34.834717,7802,0,351.335876,9:01:12
CES5177,72,117.421478,35.220612,8412,0,320.615845,9:01:12
CHH7703,72,114.673561,38.50914,9784,0,175.107697,9:01:12
CSN3123,72,115.348267,36.993988,8100,19,25.096251,9:01:12
GCR7893,72,117.579575,35.569016,7498,19,166.085281,9:01:12
AMU006,74,114.849617,34.6371,10081,0,4.520957,9:01:14
CCA1342,74,115.534622,37.311172,9075,-273,25.215721,9:01:14
CCA1805,74,116.994247,37.312084,8869,19,163.472855,9:01:14
CCA1849,74,117.317444,36.472961,9479,19,166.807556,9:01:14
CCA1858,74,117.111046,36.019375,8412,0,348.096497,9:01:14
CES5131,74,116.716125,37.423996,8176,-273,343.054688,9:01:14
GCR7893,74,117.580948,35.564484,7498,19,166.085281,9:01:14
AAQ802,76,116.194824,38.442886,10698,19,22.094231,9:01:16
CCA1342,76,115.536263,37.313965,9067,-273,25.215721,9:01:16
CCA1849,76,117.32119,36.459713,9479,0,167.287094,9:01:16
CCA1858,76,117.110596,36.021194,8412,0,348.096497,9:01:16
CDG4937,76,117.166267,36.938457,9479,19,159.650589,9:01:16
CHH7191,76,116.757385,38.638172,9349,429,196.793915,9:01:16
CHH7793,76,116.859718,37.670303,9479,0,163.324432,9:01:16
CRK363,76,115.727776,37.876392,4785,-19,204.559891,9:01:16
CSN3115,76,115.046783,36.384438,11315,-19,18.510637,9:01:16
CSN461,76,117.043877,35.609665,9174,0,333.72287,9:01:16
GCR7893,76,117.581589,35.56242,7498,19,166.085281,9:01:16
ZH9531,76,114.568535,38.415344,10088,0,64.751205,9:01:16
CCA4363,77,111.094666,34.563965,10698,-19,0.405388,9:01:17
CCA1342,78,115.538918,37.318554,9052,-273,25.157425,9:01:18
CCA1805,78,116.997231,37.304173,8869,0,163.067154,9:01:18
CCA1849,78,117.32254,36.454697,9479,0,167.287094,9:01:18
CCA4363,78,111.094643,34.565918,10698,0,0.270261,9:01:18
CDG4937,78,117.168114,36.934547,9479,19,159.650589,9:01:18
CES5131,78,116.713135,37.431816,8153,-273,343.096191,9:01:18
CES5177,78,117.415695,35.22636,8412,0,320.615845,9:01:18
CHH7191,78,116.754692,38.63118,9380,429,196.793915,9:01:18
CHH7793,78,116.863426,37.66048,9479,0,163.324432,9:01:18
CSN3115,78,115.049515,36.390747,11315,-19,18.510637,9:01:18
CSN461,78,117.041916,35.61372,9174,-39,337.938477,9:01:18
GCR7893,78,117.58358,35.555878,7498,19,166.085281,9:01:18
AAR795,80,119.720215,38.617596,10386,0,252.487747,9:01:20
AMU006,80,114.850677,34.648041,10073,0,4.653351,9:01:20
CCA1342,80,115.53994,37.320282,9044,-292,25.157425,9:01:20
CCA1805,80,116.999138,37.299423,8869,-19,162.57724,9:01:20
CCA1849,80,117.323349,36.451984,9486,0,167.260345,9:01:20
CCA1858,80,117.108414,36.029476,8412,19,348.096497,9:01:20
CCA4363,80,111.094666,34.571789,10698,0,0.135131,9:01:20
CDG4937,80,117.169014,36.932556,9479,19,159.650589,9:01:20
CES5101,80,117.414246,35.010223,10393,58,297.166748,9:01:20
CES5131,80,116.71244,37.433578,8145,-273,343.096191,9:01:20
CES521,80,114.905388,33.092964,10698,-19,110.476524,9:01:20
CHH7191,80,116.752319,38.624996,9395,429,196.793915,9:01:20
CRK363,80,115.723434,37.86882,4785,-19,204.490479,9:01:20
GCR7893,80,117.58416,35.553806,7498,19,166.085281,9:01:20
HDA905,80,114.959412,39.405819,11071,409,227.061401,9:01:20
AMU006,82,114.851875,34.659912,10073,0,4.653351,9:01:22
CCA1342,82,115.541603,37.323116,9037,-292,25.157425,9:01:22
CCA1501,82,116.646057,38.38559,11308,19,189.88588,9:01:22
CCA1805,82,116.999603,37.298264,8869,-19,161.484009,9:01:22
CCA1858,82,117.107735,36.031998,8412,0,348.096497,9:01:22
CDG4937,82,117.171585,36.927063,9479,0,159.650589,9:01:22
CES2125,82,115.090851,33.034424,8869,19,110.608788,9:01:22
CHH7793,82,116.866364,37.652664,9479,0,163.288895,9:01:22
CHH7987,82,116.887634,38.893139,8869,390,199.059967,9:01:22
CRK363,82,115.722397,37.867081,4785,0,204.490479,9:01:22
CXA8115,82,117.125015,34.77832,9776,-19,354.679596,9:01:22
GCR7893,82,117.586044,35.547638,7498,19,166.085281,9:01:22
AAQ802,84,116.202034,38.455994,10698,0,22.215881,9:01:24
AMU006,84,114.851532,34.65707,10073,0,4.664151,9:01:24
CCA1342,84,115.544464,37.328007,9022,-292,25.157425,9:01:24
CCA1805,84,117.00264,37.291214,8869,-19,161.120285,9:01:24
CCA1858,84,117.106079,36.038498,8412,0,348.096497,9:01:24
CCA422,84,120.2948,38.70607,9174,0,281.842072,9:01:24
CDG4937,84,117.173248,36.923515,9479,0,159.606644,9:01:24
CES5131,84,116.709343,37.441772,8122,-292,343.096191,9:01:24
CES521,84,114.91787,33.088989,10698,-19,110.476524,9:01:24
CHH7703,84,114.675964,38.487019,9784,-19,175.107697,9:01:24
CHH7793,84,116.868233,37.64772,9479,-19,163.288895,9:01:24
